customer_id,first_name,last_name,date_of_birth,gender,city,state,customer_since,risk_category
CUST04220,Samaira,Thakkar,1997-12-11,Male,Kolkata,West Bengal,2022-05-05,Low
CUST04221,Aaryahi,Srinivas,2005-04-10,Female,New Delhi,Delhi,2024-11-26,Low
CUST04222,Suhana,Balakrishnan,1963-01-30,Female,Jaipur,Rajasthan,2023-05-11,Low
CUST04223,Vidur,Sen,2001-10-14,Male,Pune,Maharashtra,2021-02-03,Medium
CUST04224,Hazel,Kata,1984-06-28,Female,Bengaluru,Karnataka,2023-07-10,Medium
CUST04225,Saira,Mander,2007-12-24,Male,Udaipur,Rajasthan,2023-01-24,Low
CUST04226,Pranay,Bumb,1981-08-06,Male,Kolkata,West Bengal,2022-08-16,Medium
CUST04227,Shanaya,Dani,1964-08-15,Female,Kanpur,Uttar Pradesh,2018-10-12,Low
CUST04228,Ranbir,Sura,2002-02-06,Female,Kanpur,Uttar Pradesh,2020-12-25,Low
CUST04229,Dharmajan,Dash,2008-02-20,Female,New Delhi,Delhi,2023-04-08,Low
CUST04230,Ritvik,Ganguly,1994-07-06,Male,Kolkata,West Bengal,2022-01-02,Low
CUST04231,Armaan,Randhawa,1974-04-25,Female,Jaipur,Rajasthan,2021-09-22,Medium
CUST04232,Priyansh,Sahni,1972-09-11,Male,Coimbatore,Tamil Nadu,2025-04-21,Low
CUST04233,Neysa,Tailor,2008-02-26,Female,Kolkata,West Bengal,2023-10-27,Low
CUST04234,Abram,Bhatia,1976-07-13,Male,Chennai,Tamil Nadu,2023-06-27,Medium
CUST04235,Nitara,Dyal,1973-08-25,Male,Kanpur,Uttar Pradesh,2020-03-03,Low
CUST04236,Ahana ,Kashyap,1956-10-28,Female,Ahmedabad,Gujarat,2022-05-23,Low
CUST04237,Aayush,Kaul,1958-03-02,Male,Mangaluru,Karnataka,2021-09-13,Low
CUST04238,Anvi,Ray,1993-07-11,Male,Chennai,Tamil Nadu,2020-07-02,Medium
CUST04239,Yuvraj ,Balakrishnan,1995-02-02,Female,Lucknow,Uttar Pradesh,2019-04-30,Medium
CUST04240,Raghav,Yadav,1997-03-07,Female,Coimbatore,Tamil Nadu,2023-05-05,Low
CUST04241,Saksham,Balay,1985-08-15,Female,Hyderabad,Telangana,2020-03-06,Low
CUST04242,Pranay,Sinha,1974-06-10,Male,Chennai,Tamil Nadu,2020-11-09,Low
CUST04243,Bhamini,Bhatt,1971-02-15,Female,Kolkata,West Bengal,2024-01-05,Medium
CUST04244,Jayant,Borah,1997-09-13,Male,Kolkata,West Bengal,2024-03-25,Low
CUST04245,Badal,Dada,1963-06-09,Female,Mumbai,Maharashtra,2024-03-20,Low
CUST04246,Armaan,Chanda,2002-03-23,Female,New Delhi,Delhi,2022-12-17,Medium
CUST04247,Advika,Mann,1977-03-30,Female,Kozhikode,Kerala,2019-01-03,Low
CUST04248,Ishita,Sekhon,1971-02-28,Female,New Delhi,Delhi,2019-03-02,Low
CUST04249,Riya,Dayal,1973-03-02,Female,Lucknow,Uttar Pradesh,2018-10-15,Low
CUST04250,Parinaaz,Uppal,1979-09-11,Male,Hubballi,Karnataka,2023-04-01,High
CUST04251,Saanvi,Bains,1996-07-08,Female,Thiruvananthapuram,Kerala,2020-08-24,Low
CUST04252,Stuvan,Bhagat,1960-12-02,Female,Kolkata,West Bengal,2022-12-18,Low
CUST04253,Ahana ,Bhalla,1990-06-04,Male,Kanpur,Uttar Pradesh,2019-04-23,Low
CUST04254,Miraan,Chaudry,1977-10-26,Female,Pune,Maharashtra,2023-07-03,Low
CUST04255,Umang,Thakkar,2001-12-28,Male,Hyderabad,Telangana,2022-03-10,Low
CUST04256,Devansh,Rege,1984-09-02,Female,Chennai,Tamil Nadu,2021-01-21,Low
CUST04257,Hridaan,Arora,1977-11-14,Female,Vadodara,Gujarat,2023-10-24,High
CUST04258,Vedika,Gole,1978-06-12,Female,Vadodara,Gujarat,2022-02-14,Low
CUST04259,Nehmat,Grover,1987-09-05,Female,Kochi,Kerala,2021-02-24,Low
CUST04260,Misha,Aurora,1966-07-23,Male,Madurai,Tamil Nadu,2021-10-13,Low
CUST04261,Azad,Dhillon,1965-11-10,Female,Nagpur,Maharashtra,2023-09-05,Low
CUST04262,Anay,Bera,1997-02-03,Male,Surat,Gujarat,2020-06-13,Medium
CUST04263,Zara,Dugar,1990-05-29,Female,Coimbatore,Tamil Nadu,2024-09-26,Low
CUST04264,Vanya,Shanker,1990-03-25,Female,Mangaluru,Karnataka,2025-04-25,Low
CUST04265,Kavya,Sawhney,1979-01-23,Female,Nagpur,Maharashtra,2020-06-23,Low
CUST04266,Uthkarsh,Thakur,1995-04-20,Male,Kolkata,West Bengal,2018-12-05,Low
CUST04267,Nirvi,Seshadri,1965-11-11,Female,Lucknow,Uttar Pradesh,2021-11-22,Low
CUST04268,Tarini,Sachar,1960-12-26,Female,Ahmedabad,Gujarat,2019-04-23,Low
CUST04269,Mamooty,Mandal,1989-11-29,Female,Hyderabad,Telangana,2023-07-15,Medium
CUST04270,Mohanlal,Mahal,2005-08-05,Female,Madurai,Tamil Nadu,2022-03-16,Medium
CUST04271,Heer,Sha,1963-11-25,Female,Kanpur,Uttar Pradesh,2023-02-20,Low
CUST04272,Yasmin,Bal,1996-12-17,Male,Mumbai,Maharashtra,2022-09-01,High
CUST04273,Nirvi,Lala,1991-01-22,Male,Mysuru,Karnataka,2022-05-27,Low
CUST04274,Samar,Desai,1968-12-02,Female,Kolkata,West Bengal,2023-07-18,Low
CUST04275,Ritvik,Dara,1978-01-06,Male,Bengaluru,Karnataka,2020-09-19,Low
CUST04276,Yasmin,Sodhi,1980-04-12,Female,Chennai,Tamil Nadu,2020-08-12,Low
CUST04277,Amani,Dugar,2006-07-25,Male,Thiruvananthapuram,Kerala,2019-08-19,Low
CUST04278,Rania,Dara,1985-12-06,Female,Lucknow,Uttar Pradesh,2024-11-18,Low
CUST04279,Yuvraj ,Golla,1961-01-26,Male,Coimbatore,Tamil Nadu,2021-08-23,Low
CUST04280,Jhanvi,Krishnan,1960-11-07,Female,Mumbai,Maharashtra,2021-09-24,Low
CUST04281,Neysa,Khurana,1996-10-31,Male,Bengaluru,Karnataka,2020-08-10,Low
CUST04282,Alia,Srivastava,1984-02-25,Male,Coimbatore,Tamil Nadu,2020-08-08,Medium
CUST04283,Jiya,Thaker,1964-03-04,Female,Nagpur,Maharashtra,2023-03-23,Low
CUST04284,Nirvaan,Soni,1983-05-22,Female,Noida,Uttar Pradesh,2024-05-20,Low
CUST04285,Keya,Salvi,1965-01-18,Male,Kanpur,Uttar Pradesh,2023-10-20,Low
CUST04286,Pranay,Sunder,1975-03-04,Male,Nashik,Maharashtra,2021-07-22,Low
CUST04287,Saksham,Bhargava,1961-03-12,Female,Madurai,Tamil Nadu,2022-02-15,Medium
CUST04288,Aaina,Krishnan,1965-09-30,Male,Kolkata,West Bengal,2023-07-20,Low
CUST04289,Bhamini,Raval,2008-03-24,Female,Hubballi,Karnataka,2020-05-02,Low
CUST04290,Jivin,Vora,1986-07-19,Female,Madurai,Tamil Nadu,2018-10-13,Medium
CUST04291,Ivan,Bhasin,1984-02-19,Female,Kolkata,West Bengal,2020-11-21,Low
CUST04292,Tarini,Malhotra,2004-01-22,Female,Kozhikode,Kerala,2022-08-24,Low
CUST04293,Shanaya,Bedi,1964-04-01,Female,Ahmedabad,Gujarat,2018-12-09,Low
CUST04294,Adah,Arora,2002-08-10,Female,New Delhi,Delhi,2020-01-26,Medium
CUST04295,Devansh,Bhatti,1990-09-08,Male,Kolkata,West Bengal,2023-02-25,Low
CUST04296,Vidur,Zacharia,1984-05-22,Male,Bengaluru,Karnataka,2021-08-30,Low
CUST04297,Gokul,Iyer,2003-01-28,Male,Lucknow,Uttar Pradesh,2023-05-22,Low
CUST04298,Nakul,Sawhney,1975-08-13,Male,Nashik,Maharashtra,2019-08-30,Low
CUST04299,Shayak,Yadav,1978-07-23,Male,Madurai,Tamil Nadu,2023-09-06,Low
CUST04300,Mahika,Randhawa,1962-12-25,Male,Thiruvananthapuram,Kerala,2024-10-16,Low
CUST04301,Azad,Bansal,2005-12-02,Female,Lucknow,Uttar Pradesh,2021-09-01,Low
CUST04302,Alia,Jayaraman,1998-07-30,Female,Surat,Gujarat,2022-06-23,Medium
CUST04303,Seher,Tiwari,1985-04-19,Male,Udaipur,Rajasthan,2021-02-09,Medium
CUST04304,Tanya,Khare,2003-04-17,Male,Kolkata,West Bengal,2019-10-18,Low
CUST04305,Sana,Chand,2004-11-23,Female,Coimbatore,Tamil Nadu,2025-03-01,Medium
CUST04306,Khushi,Tank,1990-04-24,Male,New Delhi,Delhi,2019-05-13,Low
CUST04307,Indrajit,Wason,1956-03-06,Male,Mangaluru,Karnataka,2023-09-13,Low
CUST04308,Kiara,Goyal,2001-07-05,Female,Coimbatore,Tamil Nadu,2024-03-04,Low
CUST04309,Amani,Gupta,1977-06-15,Female,Vadodara,Gujarat,2022-05-19,Medium
CUST04310,Jayesh,Kumar,2004-10-25,Female,Kolkata,West Bengal,2023-08-27,Medium
CUST04311,Ranbir,Som,1962-03-30,Female,Vadodara,Gujarat,2020-08-16,Low
CUST04312,Rohan,Koshy,1978-11-11,Female,Noida,Uttar Pradesh,2019-01-23,Medium
CUST04313,Jivika,Lad,1991-05-22,Male,Mysuru,Karnataka,2023-08-01,Low
CUST04314,Diya,Uppal,1984-09-07,Female,Ahmedabad,Gujarat,2021-01-28,Medium
CUST04315,Samarth,Handa,1977-04-30,Female,New Delhi,Delhi,2025-02-02,High
CUST04316,Jayesh,Bora,1958-07-03,Male,Chennai,Tamil Nadu,2025-07-28,Low
CUST04317,Sara,Wadhwa,2005-05-23,Female,Kochi,Kerala,2020-06-10,Medium
CUST04318,Adah,Lad,1974-08-02,Male,Ahmedabad,Gujarat,2023-07-17,Low
CUST04319,Mannat,Dugar,1962-06-02,Male,New Delhi,Delhi,2021-08-09,Low
CUST04320,Raunak,Butala,1963-09-19,Female,New Delhi,Delhi,2021-02-05,Low
CUST04321,Raghav,Kohli,1985-07-08,Male,Kolkata,West Bengal,2020-07-20,Low
CUST04322,Jayan,Dhawan,1973-04-21,Male,Coimbatore,Tamil Nadu,2023-10-22,Medium
CUST04323,Suhana,Bera,1971-06-01,Female,Udaipur,Rajasthan,2024-04-26,Low
CUST04324,Ranbir,Bobal,1962-03-07,Male,Vadodara,Gujarat,2020-05-29,Low
CUST04325,Ishita,Tripathi,1990-04-07,Male,Kolkata,West Bengal,2025-01-26,Medium
CUST04326,Jayan,Atwal,1996-05-15,Female,Mangaluru,Karnataka,2018-12-27,High
CUST04327,Hrishita,Luthra,1968-12-05,Female,Hubballi,Karnataka,2018-09-15,Low
CUST04328,Ayesha,Thaman,1957-05-27,Male,Kolkata,West Bengal,2021-10-17,High
CUST04329,Lagan,Dhaliwal,1994-07-08,Female,Noida,Uttar Pradesh,2022-04-12,Low
CUST04330,Sana,Kapadia,1991-02-04,Male,New Delhi,Delhi,2019-09-22,Medium
CUST04331,Amani,Divan,1963-02-09,Female,Thiruvananthapuram,Kerala,2024-09-28,Low
CUST04332,Renee,Uppal,1963-10-24,Male,Warangal,Telangana,2022-06-06,Low
CUST04333,Adah,Koshy,1973-07-20,Female,Kochi,Kerala,2019-05-22,Low
CUST04334,Hiran,Dewan,2005-06-08,Male,Mysuru,Karnataka,2024-05-03,Low
CUST04335,Farhan,Goel,1961-01-11,Female,Warangal,Telangana,2024-12-24,Low
CUST04336,Yashvi,Choudhry,2005-02-22,Male,Ahmedabad,Gujarat,2019-04-13,Low
CUST04337,Shaan,Brar,1990-02-26,Male,Kozhikode,Kerala,2021-07-02,Low
CUST04338,Raghav,Karan,1998-07-25,Female,Mangaluru,Karnataka,2024-11-27,Medium
CUST04339,Drishya,Samra,2008-07-11,Male,Kolkata,West Bengal,2019-04-13,Low
CUST04340,Renee,Sankaran,1977-01-26,Female,Pune,Maharashtra,2018-12-23,Low
CUST04341,Adah,Bedi,2003-08-19,Female,Udaipur,Rajasthan,2025-05-28,Low
CUST04342,Elakshi,Dutt,1968-08-09,Male,Jaipur,Rajasthan,2023-05-26,Low
CUST04343,Nitara,Toor,1998-04-03,Male,Ahmedabad,Gujarat,2018-12-14,Medium
CUST04344,Myra,Ratti,1956-03-11,Female,Warangal,Telangana,2020-09-28,Medium
CUST04345,Hiran,Raj,1981-04-01,Male,Pune,Maharashtra,2020-07-10,Low
CUST04346,Pari,Chaudhari,1973-09-13,Female,Madurai,Tamil Nadu,2022-08-25,Low
CUST04347,Indrajit,Kibe,1968-05-19,Female,Thiruvananthapuram,Kerala,2024-11-21,Medium
CUST04348,Charvi,Dhaliwal,1964-08-13,Male,Ahmedabad,Gujarat,2020-05-03,Low
CUST04349,Myra,Vora,1961-09-07,Male,New Delhi,Delhi,2023-01-16,Medium
CUST04350,Samaira,Shere,1970-03-23,Female,Kozhikode,Kerala,2018-09-04,Low
CUST04351,Adira,Bandi,1989-01-15,Male,Pune,Maharashtra,2023-05-24,Medium
CUST04352,Manjari,Chawla,2003-12-18,Male,Mysuru,Karnataka,2020-03-01,Low
CUST04353,Armaan,Kadakia,2002-06-19,Male,Kochi,Kerala,2020-11-20,Low
CUST04354,Mannat,Gupta,1998-08-04,Male,Kolkata,West Bengal,2023-08-14,High
CUST04355,Miraan,Ray,1979-05-19,Male,Udaipur,Rajasthan,2022-10-08,Low
CUST04356,Eva,Saha,1967-11-26,Male,Kolkata,West Bengal,2021-03-15,Low
CUST04357,Mehul,Vora,1975-07-12,Male,New Delhi,Delhi,2024-05-01,Low
CUST04358,Aradhya,Konda,1998-07-10,Female,Coimbatore,Tamil Nadu,2021-12-26,Low
CUST04359,Kismat,Gokhale,1992-08-17,Male,Udaipur,Rajasthan,2022-09-28,Low
CUST04360,Ritvik,Bava,1970-07-19,Male,Lucknow,Uttar Pradesh,2019-08-10,Low
CUST04361,Tanya,Singhal,1975-03-14,Male,Chennai,Tamil Nadu,2022-03-21,Low
CUST04362,Alia,Gaba,1972-06-26,Female,Madurai,Tamil Nadu,2024-04-14,Low
CUST04363,Aarna,Bhardwaj,1967-08-22,Male,Kolkata,West Bengal,2022-08-08,Medium
CUST04364,Samar,Sahota,1963-05-17,Male,New Delhi,Delhi,2021-08-09,Low
CUST04365,Rasha,Issac,2003-08-12,Female,Nashik,Maharashtra,2019-09-27,Low
CUST04366,Urvi,Wadhwa,1988-07-26,Male,Chennai,Tamil Nadu,2025-06-30,Low
CUST04367,Ayesha,Rama,1983-09-08,Female,Noida,Uttar Pradesh,2024-06-30,Low
CUST04368,Miraan,Atwal,1975-06-13,Male,Warangal,Telangana,2020-12-05,Low
CUST04369,Dishani,Chokshi,1983-06-25,Female,Surat,Gujarat,2019-03-02,Low
CUST04370,Jhanvi,Som,1977-08-22,Female,Hyderabad,Telangana,2020-11-15,Low
CUST04371,Pari,Dutt,1983-08-20,Male,Kolkata,West Bengal,2021-12-23,Low
CUST04372,Zoya,Kant,1984-08-01,Male,Kanpur,Uttar Pradesh,2022-01-15,Low
CUST04373,Pranay,Bala,1973-11-28,Male,New Delhi,Delhi,2022-10-12,Low
CUST04374,Samiha,Choudhary,1978-10-10,Female,Mangaluru,Karnataka,2024-01-23,Low
CUST04375,Azad,Dube,1986-02-10,Female,Pune,Maharashtra,2022-02-19,Low
CUST04376,Madhup,Mangat,1966-12-25,Male,Noida,Uttar Pradesh,2023-03-18,Low
CUST04377,Lagan,Sridhar,1998-03-14,Male,Lucknow,Uttar Pradesh,2019-08-03,Low
CUST04378,Mannat,Ramaswamy,1978-01-31,Female,Kolkata,West Bengal,2019-10-01,Medium
CUST04379,Lavanya,Madan,1957-01-02,Male,Lucknow,Uttar Pradesh,2024-10-16,Low
CUST04380,Akarsh,Suresh,1981-06-14,Female,Warangal,Telangana,2019-06-02,Low
CUST04381,Vanya,Sarraf,1978-04-30,Female,Kochi,Kerala,2021-08-25,Low
CUST04382,Tiya,Sinha,1993-04-10,Male,Mangaluru,Karnataka,2019-03-11,Low
CUST04383,Neysa,Bakshi,1990-12-11,Male,Thiruvananthapuram,Kerala,2020-06-09,Low
CUST04384,Taran,Loyal,1969-02-25,Male,Thiruvananthapuram,Kerala,2019-12-26,Low
CUST04385,Heer,Hora,2004-06-30,Female,Nagpur,Maharashtra,2020-08-07,Medium
CUST04386,Riaan,Suresh,1966-08-19,Male,Kolkata,West Bengal,2021-10-30,Low
CUST04387,Shalv,Jhaveri,1970-04-28,Female,Ahmedabad,Gujarat,2023-05-09,High
CUST04388,Sana,Dash,1956-07-30,Male,Thiruvananthapuram,Kerala,2018-12-16,Low
CUST04389,Akarsh,Shroff,1991-06-25,Male,Pune,Maharashtra,2019-07-10,Low
CUST04390,Damini,Issac,1988-08-24,Male,New Delhi,Delhi,2019-01-04,Low
CUST04391,Indranil,Dhaliwal,1976-02-29,Male,Thiruvananthapuram,Kerala,2018-11-09,Low
CUST04392,Manikya,Raval,2008-03-18,Female,Pune,Maharashtra,2024-07-02,Low
CUST04393,Nishith,Badal,1974-03-10,Male,Lucknow,Uttar Pradesh,2025-01-10,Low
CUST04394,Gatik,Talwar,1981-05-12,Male,Mangaluru,Karnataka,2024-03-22,Low
CUST04395,Yakshit,Bhatti,2006-01-15,Female,Jaipur,Rajasthan,2020-12-11,Medium
CUST04396,Dharmajan,Barad,1960-09-04,Female,Udaipur,Rajasthan,2022-12-10,Medium
CUST04397,Saira,Sarraf,2007-07-13,Male,Ahmedabad,Gujarat,2024-11-18,Low
CUST04398,Zeeshan,Anne,1956-08-26,Female,Ahmedabad,Gujarat,2024-12-19,Low
CUST04399,Hrishita,Ramakrishnan,1965-12-25,Female,Kozhikode,Kerala,2019-06-18,Low
CUST04400,Sara,Raja,1982-04-07,Male,Chennai,Tamil Nadu,2020-04-20,Low
CUST04401,Mahika,Varughese,1976-11-22,Male,Lucknow,Uttar Pradesh,2025-04-29,Low
CUST04402,Samarth,Kala,1990-07-07,Male,Kolkata,West Bengal,2024-12-21,Low
CUST04403,Akarsh,Dora,1974-04-19,Female,New Delhi,Delhi,2022-07-21,Low
CUST04404,Krish,Bedi,1973-08-19,Male,Kochi,Kerala,2024-03-25,Low
CUST04405,Kashvi,Keer,1981-04-10,Male,Nagpur,Maharashtra,2021-02-15,High
CUST04406,Aaryahi,Batra,1970-10-10,Male,Madurai,Tamil Nadu,2022-02-08,Low
CUST04407,Jhanvi,Dewan,1988-07-16,Male,Hubballi,Karnataka,2021-01-25,Medium
CUST04408,Rati,Loke,1990-02-14,Male,Chennai,Tamil Nadu,2020-09-23,Low
CUST04409,Vaibhav,Anand,1989-06-21,Male,Ahmedabad,Gujarat,2024-11-02,Low
CUST04410,Vihaan,Grewal,2007-07-21,Female,Noida,Uttar Pradesh,2023-04-20,Low
CUST04411,Riya,Bhagat,1986-06-05,Male,Kolkata,West Bengal,2020-07-22,Low
CUST04412,Kashvi,Arora,1982-09-09,Male,Ahmedabad,Gujarat,2025-03-18,Low
CUST04413,Mehul,Kapoor,1980-10-24,Female,Warangal,Telangana,2022-09-15,Low
CUST04414,Jivika,Bhagat,1999-05-24,Female,Coimbatore,Tamil Nadu,2021-04-17,Low
CUST04415,Shamik,Bora,1998-07-07,Female,Kanpur,Uttar Pradesh,2019-05-12,Low
CUST04416,Divit,Mand,1967-03-02,Female,Hyderabad,Telangana,2020-06-01,Low
CUST04417,Ayesha,Rajagopalan,1972-08-29,Female,Kozhikode,Kerala,2019-05-13,Low
CUST04418,Hridaan,Jaggi,1997-08-07,Female,Bengaluru,Karnataka,2022-09-05,Low
CUST04419,Elakshi,Sengupta,1994-03-17,Female,Lucknow,Uttar Pradesh,2025-02-13,Low
CUST04420,Mehul,Balan,2007-11-15,Female,Madurai,Tamil Nadu,2022-11-05,Low
CUST04421,Ojas,Jha,1976-11-04,Male,Lucknow,Uttar Pradesh,2024-12-12,Low
CUST04422,Shayak,Tiwari,1965-11-24,Male,Madurai,Tamil Nadu,2018-12-17,High
CUST04423,Samarth,Sankaran,1994-02-12,Male,Hyderabad,Telangana,2023-09-29,Low
CUST04424,Yuvraj ,Viswanathan,1956-01-11,Male,Nashik,Maharashtra,2020-12-06,Medium
CUST04425,Prisha,Cheema,2007-01-11,Male,Warangal,Telangana,2023-06-08,Low
CUST04426,Yashvi,Konda,1992-10-10,Male,Lucknow,Uttar Pradesh,2022-11-25,Low
CUST04427,Saksham,Sachdev,1971-09-10,Male,Mumbai,Maharashtra,2021-05-21,Low
CUST04428,Anahi,Sathe,1988-07-07,Female,Nagpur,Maharashtra,2023-01-10,Low
CUST04429,Ivana,Varughese,2005-12-25,Male,Kolkata,West Bengal,2024-11-19,Low
CUST04430,Dhanush,Ben,1984-08-13,Male,Nagpur,Maharashtra,2024-08-06,Medium
CUST04431,Dhanuk,Guha,1964-04-23,Female,Surat,Gujarat,2025-02-01,Low
CUST04432,Abram,Buch,1991-01-12,Female,Kolkata,West Bengal,2025-01-05,Low
CUST04433,Gatik,Chacko,1969-01-29,Male,Warangal,Telangana,2022-05-16,Low
CUST04434,Farhan,Bahl,1984-07-07,Female,Hyderabad,Telangana,2022-11-11,Medium
CUST04435,Jayan,Rattan,1991-05-07,Female,Kolkata,West Bengal,2022-10-17,Low
CUST04436,Hiran,Shere,1992-11-16,Female,Mangaluru,Karnataka,2022-03-17,Low
CUST04437,Yakshit,Agrawal,1975-11-04,Male,Surat,Gujarat,2019-08-26,Low
CUST04438,Adira,Din,2004-08-22,Male,Bengaluru,Karnataka,2024-05-28,Medium
CUST04439,Purab,Lal,1977-08-02,Female,Udaipur,Rajasthan,2023-11-19,High
CUST04440,Umang,Manda,1999-11-24,Male,Ahmedabad,Gujarat,2020-01-23,Low
CUST04441,Hridaan,Dhillon,1991-04-04,Female,Coimbatore,Tamil Nadu,2024-06-23,Medium
CUST04442,Lagan,Suri,1997-06-07,Female,Coimbatore,Tamil Nadu,2024-09-22,Medium
CUST04443,Umang,Lad,1996-10-14,Male,Kolkata,West Bengal,2020-10-14,Low
CUST04444,Anaya,Kashyap,1969-12-24,Female,New Delhi,Delhi,2021-06-16,Low
CUST04445,Siya,Sem,1964-11-09,Male,Kolkata,West Bengal,2020-01-18,Low
CUST04446,Eshani,Sehgal,1987-11-24,Female,Kolkata,West Bengal,2018-09-25,High
CUST04447,Samar,Joshi,1967-11-05,Female,Coimbatore,Tamil Nadu,2019-12-06,Low
CUST04448,Anaya,Bandi,1956-01-12,Male,Kolkata,West Bengal,2021-04-20,Medium
CUST04449,Rati,Chandra,1969-03-17,Male,Warangal,Telangana,2024-07-21,Low
CUST04450,Divit,Luthra,1986-11-09,Female,Hyderabad,Telangana,2021-06-19,Medium
CUST04451,Divit,Balasubramanian,1998-03-06,Male,Kozhikode,Kerala,2022-08-21,Low
CUST04452,Kimaya,Brar,1960-03-11,Female,Udaipur,Rajasthan,2021-08-18,Low
CUST04453,Myra,Mammen,1971-01-11,Male,Kozhikode,Kerala,2021-08-01,Medium
CUST04454,Mishti,Amble,1968-10-04,Female,Ahmedabad,Gujarat,2020-12-26,Medium
CUST04455,Raunak,Tara,1984-08-25,Male,Lucknow,Uttar Pradesh,2023-08-15,Medium
CUST04456,Samiha,Dua,1980-08-22,Male,Thiruvananthapuram,Kerala,2023-12-18,Low
CUST04457,Tiya,Jaggi,1972-12-25,Male,Jaipur,Rajasthan,2023-06-04,Low
CUST04458,Hrishita,Rege,2000-07-08,Female,Jaipur,Rajasthan,2020-05-16,Low
CUST04459,Dhanuk,Rajagopalan,1966-01-08,Male,Mangaluru,Karnataka,2019-07-11,Low
CUST04460,Sana,Chokshi,1974-09-14,Female,Kanpur,Uttar Pradesh,2020-03-02,Low
CUST04461,Prerak,Manda,1962-08-12,Male,Kolkata,West Bengal,2019-09-23,Low
CUST04462,Yasmin,Lal,1995-08-13,Male,Nagpur,Maharashtra,2024-02-19,Low
CUST04463,Tiya,Handa,1978-02-12,Female,Kozhikode,Kerala,2023-07-19,High
CUST04464,Trisha,Varkey,1995-12-12,Female,Lucknow,Uttar Pradesh,2023-10-17,Low
CUST04465,Raghav,Swamy,2005-10-26,Female,Noida,Uttar Pradesh,2023-11-21,Low
CUST04466,Oorja,Khalsa,1969-11-22,Female,Nashik,Maharashtra,2020-01-30,Low
CUST04467,Aarav,Srinivasan,1971-06-05,Female,Lucknow,Uttar Pradesh,2020-06-28,Low
CUST04468,Divij,Suri,1997-06-30,Male,New Delhi,Delhi,2019-11-24,Low
CUST04469,Hridaan,Butala,1988-01-02,Female,New Delhi,Delhi,2018-08-26,Medium
CUST04470,Samarth,Barad,1959-03-15,Male,Udaipur,Rajasthan,2019-10-25,Medium
CUST04471,Diya,Swamy,1985-07-27,Female,Warangal,Telangana,2022-04-08,Medium
CUST04472,Nitya,Keer,1977-11-27,Male,Mumbai,Maharashtra,2021-03-23,High
CUST04473,Damini,Sidhu,1963-08-19,Male,Warangal,Telangana,2020-09-12,Low
CUST04474,Jhanvi,Hegde,1981-04-29,Male,Warangal,Telangana,2025-03-26,Low
CUST04475,Veer,Sastry,1987-12-09,Female,Jaipur,Rajasthan,2021-09-01,Low
CUST04476,Sahil,Tripathi,1991-03-04,Male,Udaipur,Rajasthan,2021-05-06,Low
CUST04477,Eva,Baral,1996-11-04,Male,Hyderabad,Telangana,2020-06-20,Low
CUST04478,Ivan,Ravel,1974-07-20,Male,New Delhi,Delhi,2024-09-13,Low
CUST04479,Hridaan,Trivedi,1985-05-27,Male,Kochi,Kerala,2023-06-02,Low
CUST04480,Ahana ,Konda,2002-12-13,Female,Nagpur,Maharashtra,2025-05-12,Low
CUST04481,Ojas,Sani,1963-10-31,Female,Hyderabad,Telangana,2023-05-25,Low
CUST04482,Adira,Sachdev,1979-05-06,Female,Hyderabad,Telangana,2020-03-01,Low
CUST04483,Anay,Verma,1980-07-14,Male,Kozhikode,Kerala,2022-08-13,Low
CUST04484,Trisha,Sampath,1979-03-12,Male,Hubballi,Karnataka,2024-11-05,Low
CUST04485,Aarna,Chhabra,1997-08-19,Female,Jaipur,Rajasthan,2023-05-31,Low
CUST04486,Kanav,Halder,1981-02-10,Male,Kolkata,West Bengal,2020-03-04,Medium
CUST04487,Siya,Ahluwalia,1968-12-22,Female,New Delhi,Delhi,2022-05-30,Low
CUST04488,Taran,Lall,1968-11-28,Male,Jaipur,Rajasthan,2018-09-12,Low
CUST04489,Khushi,Dubey,1977-12-31,Female,Hubballi,Karnataka,2019-06-14,Medium
CUST04490,Tushar,Date,1989-11-11,Female,New Delhi,Delhi,2018-10-05,Low
CUST04491,Mahika,Deshpande,1957-12-06,Male,Bengaluru,Karnataka,2024-02-26,Low
CUST04492,Raghav,Rege,1988-03-24,Male,Kochi,Kerala,2022-01-14,Low
CUST04493,Azad,Sarin,2003-07-29,Male,Chennai,Tamil Nadu,2020-10-20,Low
CUST04494,Raghav,Rattan,1959-07-18,Male,Chennai,Tamil Nadu,2023-07-08,Medium
CUST04495,Aniruddh,Venkataraman,2004-07-05,Male,Hyderabad,Telangana,2022-08-27,Medium
CUST04496,Mahika,Raval,1986-07-30,Female,Kolkata,West Bengal,2022-10-27,Low
CUST04497,Jayant,Khalsa,2006-09-06,Female,Hyderabad,Telangana,2024-02-27,Low
CUST04498,Suhana,Mahajan,1962-09-20,Male,Pune,Maharashtra,2018-12-22,Low
CUST04499,Tushar,Atwal,1997-05-11,Female,Kozhikode,Kerala,2024-09-19,Low
CUST04500,Indrans,Sastry,2005-09-30,Female,Madurai,Tamil Nadu,2020-02-26,Low
CUST04501,Hansh,Barman,1984-03-14,Male,Coimbatore,Tamil Nadu,2019-09-01,Low
CUST04502,Bhavin,Kapadia,1999-01-11,Female,Mysuru,Karnataka,2024-09-10,Low
CUST04503,Biju,Dugar,1962-04-13,Female,Mysuru,Karnataka,2023-04-12,Low
